preco;condominio;area;quartos;vagas;banheiros;link;imobiliaria;data_scrape;bairro;status;tipo;last_seen
180000.0;;5800.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-20214;Junqueira;2023-10-30;Piracicamirim;Compra;Apartamento;2023-11-16
180000.0;;200.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campos_do_conde-terreno-24575;Junqueira;2023-11-29;Campos_do_conde;Compra;Terreno;2024-02-12
180000.0;;60.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_america-apartamento-26713;Junqueira;2024-01-17;Nova_america;Compra;Apartamento;2024-02-11
180000.0;;57.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pauliceia-apartamento-24983;Junqueira;2023-11-29;Pauliceia;Compra;Apartamento;2024-02-12
180000.0;;55.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-glebas_california-apartamento-21163;Junqueira;2023-11-29;Glebas_california;Compra;Apartamento;2024-02-12
180000.0;;89.5;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-24834;Junqueira;2024-01-17;Centro;Compra;Apartamento;2024-02-12
180000.0;;45.57;1;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-11138;Junqueira;2024-02-02;Centro;Compra;Apartamento;2024-02-12
180000.0;;48.0;1;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-9030;Junqueira;2023-11-29;Centro;Compra;Apartamento;2024-02-12
180000.0;;8900.0;1;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-9030;Junqueira;2023-10-30;Centro;Compra;Apartamento;2023-10-31
17600000.0;;8806.0;0;0;0;https://www.duoimoveis.com.br/imovel/area-de-8-806-m-vila-independencia-piracicaba/AR0275-003?from=sale;Duo_imoveis;2024-01-17;Vila_independencia;Compra;Área;2024-02-12
175000.0;;54.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-26744;Junqueira;2024-01-17;Piracicamirim;Compra;Apartamento;2024-01-17
175000.0;;5542.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-apartamento-9466;Junqueira;2023-10-30;Dois_corregos;Compra;Apartamento;2023-11-16
175000.0;;25000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-terreno-25803;Junqueira;2023-10-30;Santa_terezinha;Compra;Terreno;2023-11-16
175000.0;;4595.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-21327;Junqueira;2023-10-30;Piracicamirim;Compra;Apartamento;2023-11-16
175000.0;;55.42;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-apartamento-9466;Junqueira;2023-11-29;Dois_corregos;Compra;Apartamento;2023-11-30
175000.0;;50.17;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-bairro_alto-casa-26215;Junqueira;2024-01-17;Bairro_alto;Compra;Casa;2024-01-31
175000.0;;344.71;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondas-terreno-17086;Junqueira;2024-01-17;Ondas;Compra;Terreno;2024-02-12
175000.0;;50.17;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_alta-casa-26215;Junqueira;2024-02-01;Cidade_alta;Compra;Casa;2024-02-12
175000.0;;397.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-terreno-26123;Junqueira;2023-11-29;Campestre;Compra;Terreno;2024-02-12
175000.0;;268.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-terreno-24921;Junqueira;2024-01-17;Campestre;Compra;Terreno;2024-02-12
175000.0;;9400.0;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-24574;Junqueira;2023-10-30;Centro;Compra;Apartamento;2023-10-31
175000.0;;45.95;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-21327;Junqueira;2023-11-29;Piracicamirim;Compra;Apartamento;2024-02-12
175000.0;;55.42;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-apartamento-9464;Junqueira;2023-11-29;Dois_corregos;Compra;Apartamento;2024-02-12
175000.0;;250.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-terreno-25803;Junqueira;2023-11-29;Santa_terezinha;Compra;Terreno;2024-02-12
175000.0;;5542.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-apartamento-9464;Junqueira;2023-10-30;Dois_corregos;Compra;Apartamento;2023-11-16
172000.0;;46.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-apartamento-25085;Junqueira;2024-01-17;Dois_corregos;Compra;Apartamento;2024-02-12
170000.0;;6285.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_monumento-casa-21543;Junqueira;2023-10-30;Jardim_monumento;Compra;Casa;2023-11-16
170000.0;;282.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-saltinho-mato_alto-terreno_em_condominio-24254;Junqueira;2023-11-29;Mato_alto;Compra;Terreno;2024-02-12
170000.0;;5642.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-glebas_california-apartamento-26504;Junqueira;2023-11-15;Glebas_california;Compra;Apartamento;2023-11-16
170000.0;;5300.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_nova_iguacu-apartamento-17767;Junqueira;2023-10-30;Jardim_nova_iguacu;Compra;Apartamento;2023-11-16
170000.0;;56.42;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-glebas_california-apartamento-26504;Junqueira;2023-11-29;Glebas_california;Compra;Apartamento;2024-02-12
170000.0;;200.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-terreno_em_condominio-23429;Junqueira;2023-11-29;Campestre;Compra;Terreno;2024-02-12
170000.0;;38.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_industrial-casa-26709;Junqueira;2024-01-17;Vila_industrial;Compra;Casa;2024-02-12
170000.0;;5200.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-apartamento-20262;Junqueira;2023-10-30;Pompeia;Compra;Apartamento;2023-11-16
170000.0;;408.5;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-glebas_california-terreno-22314;Junqueira;2023-11-29;Glebas_california;Compra;Terreno;2023-11-30
170000.0;;3450.0;1;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-11122;Junqueira;2023-10-30;Centro;Compra;Apartamento;2023-11-16
170000.0;;4570.0;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_alta-casa-23134;Junqueira;2023-10-30;Cidade_alta;Compra;Casa;2023-11-16
170000.0;;17500.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-agua_branca-terreno-7755;Junqueira;2023-10-30;Agua_branca;Compra;Terreno;2023-10-31
170000.0;;28200.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-saltinho-mato_alto-terreno_em_condominio-24254;Junqueira;2023-10-30;Mato_alto;Compra;Terreno;2023-11-16
170000.0;;177.2;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_california-terreno-8837;Junqueira;2023-11-29;Jardim_california;Compra;Terreno;2024-02-12
170000.0;;6000.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-glebas_california-apartamento-26149;Junqueira;2023-10-30;Glebas_california;Compra;Apartamento;2023-11-16
170000.0;;4600.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-apartamento-23099;Junqueira;2023-10-30;Pompeia;Compra;Apartamento;2023-11-16
170000.0;;26000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_sao_francisco-terreno-24667;Junqueira;2023-10-30;Jardim_sao_francisco;Compra;Terreno;2023-11-16
170000.0;;62.97;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-apartamento-26331;Junqueira;2023-11-29;Campestre;Compra;Apartamento;2024-02-12
170000.0;;54.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_nova_iguacu-apartamento-25856;Junqueira;2023-11-29;Jardim_nova_iguacu;Compra;Apartamento;2024-02-12
170000.0;;25000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-taquaral-terreno-24313;Junqueira;2023-10-30;Taquaral;Compra;Terreno;2023-11-16
170000.0;;28750.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-terreno-19466;Junqueira;2023-10-30;Santa_terezinha;Compra;Terreno;2023-11-16
170000.0;;6500.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pauliceia-apartamento-24584;Junqueira;2023-10-30;Pauliceia;Compra;Apartamento;2023-11-16
170000.0;;17720.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_california-terreno-8837;Junqueira;2023-10-30;Jardim_california;Compra;Terreno;2023-11-16
170000.0;;53.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_nova_iguacu-apartamento-17767;Junqueira;2023-11-29;Jardim_nova_iguacu;Compra;Apartamento;2024-02-12
170000.0;;4902.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vale_do_sol-apartamento-19765;Junqueira;2023-10-30;Vale_do_sol;Compra;Apartamento;2023-11-16
170000.0;;200.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondas-terreno_em_condominio-22407;Junqueira;2023-11-29;Ondas;Compra;Terreno;2024-02-12
170000.0;;7000.0;2;2;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_america-apartamento-21322;Junqueira;2023-10-30;Nova_america;Compra;Apartamento;2023-10-31
170000.0;;45.95;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-apartamento-23060;Junqueira;2023-11-29;Pompeia;Compra;Apartamento;2024-02-12
170000.0;;46.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-apartamento-24079;Junqueira;2024-01-17;Pompeia;Compra;Apartamento;2024-02-12
170000.0;;5400.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_nova_iguacu-apartamento-25856;Junqueira;2023-10-30;Jardim_nova_iguacu;Compra;Apartamento;2023-11-16
170000.0;;45.7;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_alta-casa-23134;Junqueira;2023-11-29;Cidade_alta;Compra;Casa;2024-02-06
170000.0;;86.35;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_alta-casa-24318;Junqueira;2024-01-17;Cidade_alta;Compra;Casa;2024-02-12
170000.0;;250.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-taquaral-terreno-24313;Junqueira;2023-11-29;Taquaral;Compra;Terreno;2024-02-12
170000.0;;52.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-apartamento-20262;Junqueira;2023-11-29;Pompeia;Compra;Apartamento;2024-02-12
170000.0;;45.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-26689;Junqueira;2024-01-17;Piracicamirim;Compra;Apartamento;2024-02-12
170000.0;;49.02;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vale_do_sol-apartamento-19765;Junqueira;2023-11-29;Vale_do_sol;Compra;Apartamento;2024-02-12
170000.0;;6000.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_america-apartamento-21795;Junqueira;2023-10-30;Nova_america;Compra;Apartamento;2023-11-16
170000.0;;62.85;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_monumento-casa-21543;Junqueira;2023-11-29;Jardim_monumento;Compra;Casa;2024-02-12
170000.0;;287.5;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-terreno-19466;Junqueira;2023-11-29;Santa_terezinha;Compra;Terreno;2024-02-12
170000.0;;40850.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-glebas_california-terreno-22314;Junqueira;2023-10-30;Glebas_california;Compra;Terreno;2023-11-16
170000.0;;26000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_sao_francisco-terreno-24665;Junqueira;2023-10-30;Jardim_sao_francisco;Compra;Terreno;2023-11-16
170000.0;;46.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-apartamento-23099;Junqueira;2023-11-29;Pompeia;Compra;Apartamento;2023-11-30
170000.0;;20000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondas-terreno_em_condominio-22407;Junqueira;2023-10-30;Ondas;Compra;Terreno;2023-11-16
170000.0;;3369.0;1;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-sao_judas-apartamento-11067;Junqueira;2023-10-30;Sao_judas;Compra;Apartamento;2023-11-16
170000.0;;6297.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-apartamento-26331;Junqueira;2023-10-30;Campestre;Compra;Apartamento;2023-11-16
170000.0;;33.69;1;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-sao_judas-apartamento-11067;Junqueira;2023-11-29;Sao_judas;Compra;Apartamento;2024-02-12
170000.0;;60.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_america-apartamento-21795;Junqueira;2023-11-29;Nova_america;Compra;Apartamento;2024-02-12
170000.0;;20000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-terreno_em_condominio-23429;Junqueira;2023-10-30;Campestre;Compra;Terreno;2023-11-16
170000.0;;250.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondinhas-terreno_em_condominio-26819;Junqueira;2024-01-17;Ondinhas;Compra;Terreno;2024-02-12
170000.0;;60.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-glebas_california-apartamento-26149;Junqueira;2023-11-29;Glebas_california;Compra;Apartamento;2024-02-12
170000.0;;79.22;2;1;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_algodoal-casa-26973;Junqueira;2024-01-22;Jardim_algodoal;Compra;Casa;2024-02-11
17000.0;;1000.0;0;0;0;https://www.friasneto.com.br/comprar/comercial/piracicaba/alemaes/comercial-comprar-alemaes-em-piracicaba/138903;Frias_neto;2023-07-01;Alemaes;Compra;;2023-10-30
170000.0;;45.95;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-apartamento-27093;Junqueira;2024-02-05;Pompeia;Compra;Apartamento;2024-02-11
170000.0;;65.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pauliceia-apartamento-24584;Junqueira;2023-11-29;Pauliceia;Compra;Apartamento;2024-02-12
170000.0;;4595.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-apartamento-23060;Junqueira;2023-10-30;Pompeia;Compra;Apartamento;2023-11-16
170000.0;;32.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-sala_comercial-26803;Junqueira;2024-01-17;Centro;Compra;Sala;2024-02-12
170000.0;;34.5;1;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-11122;Junqueira;2023-11-29;Centro;Compra;Apartamento;2024-02-12
170000.0;;50.0;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-24286;Junqueira;2024-01-17;Centro;Compra;Apartamento;2024-02-12
170000.0;;119.0;3;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-23996;Junqueira;2024-02-02;Centro;Compra;Apartamento;2024-02-12
169000.0;;30472.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_sao_luiz-terreno-26307;Junqueira;2023-10-30;Jardim_sao_luiz;Compra;Terreno;2023-10-31
168000.0;;5345.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vale_do_sol-apartamento-17676;Junqueira;2023-10-30;Vale_do_sol;Compra;Apartamento;2023-10-31
166000.0;;200.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-terreno-25423;Junqueira;2023-11-29;Campestre;Compra;Terreno;2023-11-30
166000.0;;20000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-terreno-25423;Junqueira;2023-10-30;Campestre;Compra;Terreno;2023-11-16
165000.0;;4900.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vale_do_sol-apartamento-22246;Junqueira;2023-10-30;Vale_do_sol;Compra;Apartamento;2023-11-16
165000.0;;62.97;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-apartamento-26331;Junqueira;2024-01-17;Campestre;Compra;Apartamento;2024-01-22
165000.0;;279.82;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-rio_das_pedras-santa_maria_ii-terreno-25459;Junqueira;2023-11-29;Santa_maria_ii;Compra;Terreno;2023-11-30
165000.0;;4600.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-24956;Junqueira;2023-10-30;Piracicamirim;Compra;Apartamento;2023-11-16
165000.0;;27982.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-rio_das_pedras-santa_maria_ii-terreno-25459;Junqueira;2023-10-30;Santa_maria_ii;Compra;Terreno;2023-11-16
165000.0;;47.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-bongue-apartamento-10146;Junqueira;2023-11-29;Bongue;Compra;Apartamento;2023-11-30
165000.0;;67.22;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_maria_claudia-casa-25058;Junqueira;2023-11-29;Jardim_maria_claudia;Compra;Casa;2024-02-12
165000.0;;165.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_sao_luiz-terreno-22392;Junqueira;2023-11-29;Jardim_sao_luiz;Compra;Terreno;2024-02-12
165000.0;;43.79;1;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-21668;Junqueira;2023-11-29;Piracicamirim;Compra;Apartamento;2024-02-12
165000.0;;46.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-22795;Junqueira;2023-11-29;Piracicamirim;Compra;Apartamento;2024-02-12
165000.0;;55.42;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-apartamento-9466;Junqueira;2024-01-17;Dois_corregos;Compra;Apartamento;2024-02-12
165000.0;;48.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-26529;Junqueira;2023-11-29;Piracicamirim;Compra;Apartamento;2024-02-12
165000.0;;20559.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-terreno-24220;Junqueira;2023-10-30;Santa_terezinha;Compra;Terreno;2023-11-16
165000.0;;49.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vale_do_sol-apartamento-22246;Junqueira;2023-11-29;Vale_do_sol;Compra;Apartamento;2024-02-12
165000.0;;205.59;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-terreno-24220;Junqueira;2023-11-29;Santa_terezinha;Compra;Terreno;2024-02-12
165000.0;;4700.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-apartamento-25774;Junqueira;2023-10-30;Santa_terezinha;Compra;Apartamento;2023-10-31
165000.0;;4700.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-bongue-apartamento-10146;Junqueira;2023-10-30;Bongue;Compra;Apartamento;2023-11-16
165000.0;;4379.0;1;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-21668;Junqueira;2023-10-30;Piracicamirim;Compra;Apartamento;2023-11-16
165000.0;;46.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-24956;Junqueira;2023-11-29;Piracicamirim;Compra;Apartamento;2023-11-30
165000.0;;4600.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-22795;Junqueira;2023-10-30;Piracicamirim;Compra;Apartamento;2023-11-16
165000.0;;16500.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_sao_luiz-terreno-22392;Junqueira;2023-10-30;Jardim_sao_luiz;Compra;Terreno;2023-11-16
165000.0;;6722.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_maria_claudia-casa-25058;Junqueira;2023-10-30;Jardim_maria_claudia;Compra;Casa;2023-11-16
16500.0;;1000.0;0;0;0;https://www.friasneto.com.br/comprar/comercial/piracicaba/alemaes/comercial-comprar-alemaes-em-piracicaba/138903;Frias_neto;2023-06-06;Alemaes;Compra;;2023-10-30
165000.0;;46.59;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-apartamento-26442;Junqueira;2023-11-29;Santa_terezinha;Compra;Apartamento;2024-02-11
165000.0;;46.59;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-apartamento-26922;Junqueira;2024-01-17;Santa_terezinha;Compra;Apartamento;2024-02-11
165000.0;;55.34;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-apartamento-26908;Junqueira;2024-01-17;Santa_terezinha;Compra;Apartamento;2024-02-11
160000.0;;4500.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-apartamento-21018;Junqueira;2023-10-30;Pompeia;Compra;Apartamento;2023-11-16
160000.0;;250.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-saltinho-nossa_senhora_aparecida_i-terreno_em_condominio-10588;Junqueira;2023-11-29;Nossa_senhora_aparecida_i;Compra;Terreno;2024-02-12
160000.0;;4800.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-apartamento-24084;Junqueira;2023-10-30;Santa_terezinha;Compra;Apartamento;2023-11-16
160000.0;;5470.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_america-apartamento-24944;Junqueira;2023-10-30;Nova_america;Compra;Apartamento;2023-11-16
160000.0;;4600.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-8723;Junqueira;2023-10-30;Piracicamirim;Compra;Apartamento;2023-11-16
160000.0;;45.0;1;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_elite-apartamento-24689;Junqueira;2023-11-29;Jardim_elite;Compra;Apartamento;2024-02-12
160000.0;;45.0;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-apartamento-11185;Junqueira;2023-11-29;Piracicamirim;Compra;Apartamento;2024-01-22
160000.0;;4600.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-apartamento-22770;Junqueira;2023-10-30;Pompeia;Compra;Apartamento;2023-11-16
160000.0;;3900.0;1;1;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_alta-apartamento-25165;Junqueira;2023-10-30;Cidade_alta;Compra;Apartamento;2023-11-16
160000.0;;20000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_helena-terreno-25286;Junqueira;2023-10-30;Jardim_helena;Compra;Terreno;2023-11-16
160000.0;;20000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-monaco_-terreno_em_condominio-24107;Junqueira;2023-10-30;Monaco;Compra;Terreno;2023-11-16
160000.0;;48.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-apartamento-23918;Junqueira;2023-11-29;Campestre;Compra;Apartamento;2024-02-12
160000.0;;4700.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-apartamento-18516;Junqueira;2023-10-30;Santa_terezinha;Compra;Apartamento;2023-11-16
160000.0;;20000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_helena-terreno-25292;Junqueira;2023-10-30;Jardim_helena;Compra;Terreno;2023-11-16
160000.0;;25000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-saltinho-vivamus-terreno_em_condominio-26289;Junqueira;2023-10-30;Vivamus;Compra;Terreno;2023-11-16
160000.0;;250.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-saltinho-vivamus-terreno_em_condominio-26289;Junqueira;2023-11-29;Vivamus;Compra;Terreno;2024-02-12
160000.0;;20000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_helena-terreno-25295;Junqueira;2023-10-30;Jardim_helena;Compra;Terreno;2023-11-16
160000.0;;5301.0;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_monteiro-casa-21225;Junqueira;2023-10-30;Vila_monteiro;Compra;Casa;2023-11-16
160000.0;;250.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-saltinho-vivamus-terreno_em_condominio-10586;Junqueira;2023-11-29;Vivamus;Compra;Terreno;2024-02-12
160000.0;;20000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_helena-terreno-25296;Junqueira;2023-10-30;Jardim_helena;Compra;Terreno;2023-11-16
160000.0;;11900.0;3;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-23996;Junqueira;2023-10-30;Centro;Compra;Apartamento;2023-11-16
160000.0;;57.34;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_nova_iguacu-apartamento-25002;Junqueira;2023-11-29;Jardim_nova_iguacu;Compra;Apartamento;2024-01-25
160000.0;;25000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-saltinho-nossa_senhora_aparecida_i-terreno_em_condominio-10588;Junqueira;2023-10-30;Nossa_senhora_aparecida_i;Compra;Terreno;2023-11-16
