preco;area;quartos;vagas;banheiros;link;Imobiliaria;bairro;Data_scrape;last_seen
4500.0;101.81;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/6781;Frias Neto;Alto;2023-12-07;2023-12-10
4500.0;102.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/6781;Frias Neto;Alto;2023-10-07;2023-12-06
4500.0;103.29;3;2;3;https://www.duoimoveis.com.br/imovel/apartamento-de-103-m-com-3-quartos-alto-piracicaba/AP5998-003?from=sale;duo imoveis;Alto;2023-11-30;2023-12-18
4500.0;145.0;0;0;2;https://www.duoimoveis.com.br/imovel/salao-de-145-m-centro-piracicaba/SL0531-003?from=sale;duo imoveis;Centro;2023-10-07;2023-10-15
4500.0;164.0;3;2;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-piracicamirim-casa-24491;Junqueira;Piracicamirim;2023-10-07;2023-10-07
4500.0;176.25;0;5;2;https://www.duoimoveis.com.br/imovel/salao-de-176-m-cecap-piracicaba/SL0175-003?from=sale;duo imoveis;Cecap;2023-10-07;2023-12-13
4500.0;176.25;0;5;2;https://www.duoimoveis.com.br/imovel/salao-de-176-m-cecap-piracicaba/sl0175-003?from=sale;duo imoveis;Cecap;2023-11-01;2023-11-03
4500.0;187.5;3;1;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/ondas/residencial-alugar-ondas-em-piracicaba/146903;Frias Neto;Ondas;2023-10-07;2023-11-10
4500.0;199.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/82439;Frias Neto;Centro;2023-10-07;2023-11-02
4500.0;200.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-salao-2610;Junqueira;Centro;2023-10-07;2023-10-07
4500.0;200.0;0;0;2;https://www.duoimoveis.com.br/imovel/salao-de-200-m-centro-piracicaba/SL0419-003?from=sale;duo imoveis;Centro;2023-10-07;2023-11-08
4500.0;200.0;0;0;2;https://www.duoimoveis.com.br/imovel/salao-de-200-m-centro-piracicaba/sl0419-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
4500.0;205.55;3;4;1;https://www.duoimoveis.com.br/imovel/casa-de-206-m-com-3-quartos-nova-piracicaba-piracicaba/CA5343-003?from=sale;duo imoveis;Nova_piracicaba;2023-11-06;2023-12-13
4500.0;205.55;3;4;1;https://www.duoimoveis.com.br/imovel/casa-de-206-m-com-3-quartos-nova-piracicaba-piracicaba/ca5343-003?from=sale;duo imoveis;Nova_piracicaba;2023-11-03;2023-11-03
4500.0;215.0;0;0;3;https://www.duoimoveis.com.br/imovel/casa-de-215-m-centro-piracicaba/CA1749-003?from=sale;duo imoveis;Centro;2023-10-07;2023-12-18
4500.0;215.0;0;0;3;https://www.duoimoveis.com.br/imovel/casa-de-215-m-centro-piracicaba/ca1749-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
4500.0;219.9;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-piracicamirim-salao-24863;Junqueira;Piracicamirim;2023-10-07;2023-10-07
4500.0;225.04;3;1;2;https://www.duoimoveis.com.br/imovel/casa-de-225-m-com-3-quartos-agua-branca-piracicaba/CA3684-003?from=sale;duo imoveis;Agua_branca;2023-10-07;2023-10-31
4500.0;225.04;3;1;2;https://www.duoimoveis.com.br/imovel/casa-de-225-m-com-3-quartos-agua-branca-piracicaba/ca3684-003?from=sale;duo imoveis;Agua_branca;2023-11-01;2023-11-02
4500.0;250.0;3;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-colinas_do_piracicaba_(artemis)-chacara-24961;Junqueira;Artemis;2023-10-07;2023-10-07
4500.0;256.9;3;0;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-casa_comercial-23184;Junqueira;Centro;2023-10-07;2023-10-07
4500.0;260.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-salao-19856;Junqueira;Centro;2023-10-07;2023-10-07
4500.0;260.0;0;1;3;https://www.duoimoveis.com.br/imovel/salao-de-260-m-paulista-piracicaba/SL0566-003?from=sale;duo imoveis;Paulista;2023-11-28;2023-12-18
4500.0;268.39;0;8;3;https://www.duoimoveis.com.br/imovel/salao-de-268-m-centro-piracicaba/SL0354-003?from=sale;duo imoveis;Centro;2023-10-10;2023-12-13
4500.0;268.39;0;8;3;https://www.duoimoveis.com.br/imovel/salao-de-268-m-centro-piracicaba/sl0354-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
4500.0;275.0;0;3;2;https://www.duoimoveis.com.br/imovel/barracao-de-275-m-castelinho-piracicaba/BA0221-003?from=sale;duo imoveis;Castelinho;2023-11-18;2023-12-18
4500.0;295.0;3;4;4;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-europa/residencial-alugar-jardim-europa-em-piracicaba/137574;Frias Neto;Jardim_europa;2023-10-07;2023-12-18
4500.0;300.0;3;2;3;https://www.duoimoveis.com.br/imovel/casa-de-300-m-com-3-quartos-colinas-do-piracicaba-artemis-piracicaba/CA5082-003?from=sale;duo imoveis;Artemis;2023-10-07;2023-11-22
4500.0;300.0;3;2;3;https://www.duoimoveis.com.br/imovel/casa-de-300-m-com-3-quartos-colinas-do-piracicaba-artemis-piracicaba/ca5082-003?from=sale;duo imoveis;Artemis;2023-11-01;2023-11-03
4500.0;320.0;4;2;4;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-judas/residencial-alugar-sao-judas-em-piracicaba/146266;Frias Neto;Sao_judas;2023-10-07;2023-12-18
4500.0;355.0;0;3;4;https://www.duoimoveis.com.br/imovel/barracao-de-355-m-agua-branca-piracicaba/BA0452-003?from=sale;duo imoveis;Agua_branca;2023-10-07;2023-10-23
4500.0;358.76;3;4;3;https://www.duoimoveis.com.br/imovel/casa-de-359-m-com-3-quartos-jardim-europa-piracicaba/CA3898-003?from=sale;duo imoveis;Jardim_europa;2023-10-07;2023-10-12
4500.0;380.0;4;6;3;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-nova_piracicaba-casa-25641;Junqueira;Nova_piracicaba;2023-10-07;2023-10-07
4500.0;398.45;3;4;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-dimas/residencial-alugar-sao-dimas-em-piracicaba/6439;Frias Neto;Sao_dimas;2023-10-07;2023-12-18
4500.0;399.6;0;0;3;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/28672;Frias Neto;Centro;2023-11-24;2023-12-18
4500.0;422.4;0;5;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-charqueada-centro-salao-17816;Junqueira;Centro;2023-10-07;2023-10-07
4500.0;560.0;3;10;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-dois_corregos-chacara-24490;Junqueira;Dois_corregos;2023-10-07;2023-10-07
4500.0;670.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-sala_comercial-4294;Junqueira;Centro;2023-10-07;2023-10-07
4500.0;1166.0;0;0;0;https://www.friasneto.com.br/alugar/residencial/piracicaba/centro/residencial-alugar-centro-em-piracicaba/577;Frias Neto;Centro;2023-10-07;2023-12-18
4500.0;3014.0;3;12;7;https://www.duoimoveis.com.br/imovel/chacara-de-3-014-m-com-3-quartos-conceicao-piracicaba/CH0091-003?from=sale;duo imoveis;Conceicao;2023-11-22;2023-12-18
4550.0;135.83;3;4;0;https://www.duoimoveis.com.br/imovel/casa-de-136-m-com-3-quartos-pompeia-piracicaba/CA5209-003?from=sale;duo imoveis;Pompeia;2023-10-07;2023-10-15
4600.0;255.0;3;4;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-nova_pompeia-casa_em_condominio-25429;Junqueira;Nova_pompeia;2023-10-07;2023-10-07
4700.0;320.0;4;4;4;https://www.friasneto.com.br/alugar/residencial/piracicaba/vila-monteiro/residencial-alugar-vila-monteiro-em-piracicaba/146668;Frias Neto;Vila_monteiro;2023-10-24;2023-12-18
4700.0;500.0;20;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/30769;Frias Neto;Centro;2023-10-07;2023-12-18
4800.0;143.0;3;2;3;https://www.duoimoveis.com.br/imovel/casa-de-143-m-com-3-quartos-dois-corregos-piracicaba/CA5368-003?from=sale;duo imoveis;Dois_corregos;2023-11-30;2023-12-18
4800.0;143.0;3;2;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/villagio-verde/residencial-alugar-villagio-verde-em-piracicaba/148489;Frias Neto;Villagio_verde;2023-11-14;2023-12-18
4800.0;259.2;3;1;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-alemaes-casa_comercial-20386;Junqueira;Alemaes;2023-10-07;2023-10-07
4800.0;270.0;3;2;4;https://www.duoimoveis.com.br/imovel/casa-de-270-m-com-3-quartos-vila-prudente-piracicaba/CA0319-003?from=sale;duo imoveis;Vila_prudente;2023-10-24;2023-12-18
4800.0;270.0;3;2;4;https://www.duoimoveis.com.br/imovel/casa-de-270-m-com-3-quartos-vila-prudente-piracicaba/ca0319-003?from=sale;duo imoveis;Vila_prudente;2023-11-01;2023-11-03
4800.0;295.0;3;2;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-dois_corregos-casa_em_condominio-25072;Junqueira;Dois_corregos;2023-10-07;2023-10-07
4800.0;297.0;0;8;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-salao-4136;Junqueira;Centro;2023-10-07;2023-10-07
4800.0;316.0;3;2;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/piracicamirim/residencial-alugar-piracicamirim-em-piracicaba/33217;Frias Neto;Piracicamirim;2023-11-22;2023-12-18
4800.0;547.0;4;6;4;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-casa-4485;Junqueira;Centro;2023-10-07;2023-10-07
4800.0;1200.0;0;0;0;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-sao-francisco/residencial-alugar-jardim-sao-francisco-em-piracicaba/147412;Frias Neto;Jardim_sao_francisco;2023-10-07;2023-11-13
4805.0;96.0;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-higienopolis-salao-17289;Junqueira;Higienopolis;2023-10-07;2023-10-07
4900.0;103.0;2;2;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/alto/residencial-alugar-alto-em-piracicaba/148452;Frias Neto;Alto;2023-11-13;2023-12-18
4900.0;218.29;0;0;2;https://www.duoimoveis.com.br/imovel/loja-de-218-m-centro-piracicaba/LO0084-003?from=sale;duo imoveis;Centro;2023-10-07;2023-12-18
4900.0;218.29;0;0;2;https://www.duoimoveis.com.br/imovel/loja-de-218-m-centro-piracicaba/lo0084-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
4900.0;295.0;3;4;4;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-europa/residencial-alugar-jardim-europa-em-piracicaba/137574;Frias Neto;Jardim_europa;2023-10-30;2023-11-26
4900.0;301.0;0;0;3;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/47062;Frias Neto;Centro;2023-10-07;2023-11-12
4900.0;460.0;3;4;4;https://www.duoimoveis.com.br/imovel/casa-de-460-m-com-3-quartos-sao-dimas-piracicaba/CA2475-003?from=sale;duo imoveis;Sao_dimas;2023-10-07;2023-12-18
4900.0;460.0;3;4;4;https://www.duoimoveis.com.br/imovel/casa-de-460-m-com-3-quartos-sao-dimas-piracicaba/ca2475-003?from=sale;duo imoveis;Sao_dimas;2023-11-01;2023-11-03
4900.0;470.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-salao-12391;Junqueira;Cidade_alta;2023-10-07;2023-10-07
4915.0;69.0;0;45;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-areiao-sala_comercial-21523;Junqueira;Areiao;2023-10-07;2023-10-07
5000.0;55.4;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-sala_comercial-22941;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;55.4;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-sala_comercial-22943;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;56.2;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-sala_comercial-22940;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;57.1;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-sala_comercial-22944;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;76.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-sao_judas-salao-23465;Junqueira;Sao_judas;2023-10-07;2023-10-07
5000.0;104.56;0;0;2;https://www.duoimoveis.com.br/imovel/salao-de-105-m-centro-piracicaba/SL0219-003?from=sale;duo imoveis;Centro;2023-10-07;2023-12-18
5000.0;104.56;0;0;2;https://www.duoimoveis.com.br/imovel/salao-de-105-m-centro-piracicaba/sl0219-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
5000.0;109.79;3;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-110-m-com-3-quartos-sao-judas-piracicaba/AP5816-003?from=sale;duo imoveis;Sao_judas;2023-10-07;2023-11-09
5000.0;109.79;3;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-110-m-com-3-quartos-sao-judas-piracicaba/ap5816-003?from=sale;duo imoveis;Sao_judas;2023-11-01;2023-11-03
5000.0;109.79;3;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-judas/residencial-alugar-sao-judas-em-piracicaba/148316;Frias Neto;Sao_judas;2023-10-17;2023-12-14
5000.0;109.79;3;3;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-judas/residencial-alugar-sao-judas-em-piracicaba/148260;Frias Neto;Sao_judas;2023-10-27;2023-11-07
5000.0;110.0;3;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-judas/residencial-alugar-sao-judas-em-piracicaba/148048;Frias Neto;Sao_judas;2023-11-21;2023-12-18
5000.0;110.0;3;3;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-judas/residencial-alugar-sao-judas-em-piracicaba/148048;Frias Neto;Sao_judas;2023-11-09;2023-11-20
5000.0;115.0;0;12;2;https://www.duoimoveis.com.br/imovel/loja-de-115-m-vila-independencia-piracicaba/LO0099-003?from=sale;duo imoveis;Vila_independencia;2023-10-07;2023-12-18
5000.0;115.0;0;12;2;https://www.duoimoveis.com.br/imovel/loja-de-115-m-vila-independencia-piracicaba/lo0099-003?from=sale;duo imoveis;Vila_independencia;2023-11-01;2023-11-03
5000.0;130.0;0;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_rezende-salao-23702;Junqueira;Vila_rezende;2023-10-07;2023-10-07
5000.0;151.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-sao_dimas-salao-22969;Junqueira;Sao_dimas;2023-10-07;2023-10-07
5000.0;169.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-salao-21844;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;170.57;0;3;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/campestre/comercial-alugar-campestre-em-piracicaba/147009;Frias Neto;Campestre;2023-10-07;2023-12-18
5000.0;173.0;0;6;2;https://www.duoimoveis.com.br/imovel/salao-de-173-m-vila-areiao-piracicaba/SL0548-003?from=sale;duo imoveis;Vila_areiao;2023-10-18;2023-12-18
5000.0;173.0;0;6;2;https://www.duoimoveis.com.br/imovel/salao-de-173-m-vila-areiao-piracicaba/sl0548-003?from=sale;duo imoveis;Vila_areiao;2023-11-01;2023-11-03
5000.0;176.91;3;2;1;https://www.duoimoveis.com.br/imovel/casa-de-177-m-com-3-quartos-ondas-piracicaba/CA3870-003?from=sale;duo imoveis;Ondas;2023-11-10;2023-11-30
5000.0;180.0;3;0;3;https://www.duoimoveis.com.br/imovel/casa-de-180-m-com-3-quartos-centro-piracicaba/CA5010-003?from=sale;duo imoveis;Centro;2023-10-07;2023-12-18
5000.0;180.0;3;0;3;https://www.duoimoveis.com.br/imovel/casa-de-180-m-com-3-quartos-centro-piracicaba/ca5010-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
5000.0;181.3;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-salao-24827;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;200.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-salao-3289;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;200.0;0;15;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-salao-23101;Junqueira;Cidade_alta;2023-10-07;2023-10-07
5000.0;210.0;0;0;2;https://www.duoimoveis.com.br/imovel/salao-de-210-m-jardim-petropolis-piracicaba/SL0206-003?from=sale;duo imoveis;Jardim_petropolis;2023-11-08;2023-12-18
5000.0;211.0;1;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-casa-3372;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;218.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-salao-19345;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;219.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-paulista-salao-18819;Junqueira;Paulista;2023-10-07;2023-10-07
5000.0;219.4;0;0;4;https://www.duoimoveis.com.br/imovel/salao-de-219-m-paulista-piracicaba/SL0012-003?from=sale;duo imoveis;Paulista;2023-10-07;2023-12-18
5000.0;219.4;0;0;4;https://www.duoimoveis.com.br/imovel/salao-de-219-m-paulista-piracicaba/sl0012-003?from=sale;duo imoveis;Paulista;2023-11-01;2023-11-03
5000.0;224.0;0;0;1;https://www.duoimoveis.com.br/imovel/casa-de-224-m-centro-piracicaba/CA1827-003?from=sale;duo imoveis;Centro;2023-10-07;2023-12-18
5000.0;224.0;0;0;1;https://www.duoimoveis.com.br/imovel/casa-de-224-m-centro-piracicaba/ca1827-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
5000.0;257.8;3;10;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-sao_pedro-nova_sao_pedro_ii-chacara-21978;Junqueira;Nova_sao_pedro_ii;2023-10-07;2023-10-07
5000.0;268.39;0;8;3;https://www.duoimoveis.com.br/imovel/salao-de-268-m-centro-piracicaba/SL0354-003?from=sale;duo imoveis;Centro;2023-10-07;2023-10-10
5000.0;271.7;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-salao-24487;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;300.0;4;4;4;https://www.friasneto.com.br/alugar/comercial/piracicaba/jardim-europa/comercial-alugar-jardim-europa-em-piracicaba/140275;Frias Neto;Jardim_europa;2023-10-20;2023-12-18
5000.0;300.0;4;4;4;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-europa/residencial-alugar-jardim-europa-em-piracicaba/140275;Frias Neto;Jardim_europa;2023-10-13;2023-10-19
5000.0;319.9;0;4;4;https://www.duoimoveis.com.br/imovel/casa-de-320-m-cidade-jardim-piracicaba/CA3522-003?from=sale;duo imoveis;Cidade_jardim;2023-10-07;2023-12-18
5000.0;319.9;0;4;4;https://www.duoimoveis.com.br/imovel/casa-de-320-m-cidade-jardim-piracicaba/ca3522-003?from=sale;duo imoveis;Cidade_jardim;2023-11-01;2023-11-03
5000.0;326.2;3;4;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-casa-6092;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;333.0;0;0;3;https://www.duoimoveis.com.br/imovel/salao-de-333-m-alto-piracicaba/SL0305-003?from=sale;duo imoveis;Alto;2023-10-07;2023-10-23
5000.0;346.0;4;3;5;https://www.duoimoveis.com.br/imovel/casa-de-346-m-com-4-quartos-nova-piracicaba-piracicaba/CA1504-003?from=sale;duo imoveis;Nova_piracicaba;2023-10-18;2023-11-21
5000.0;346.0;4;3;5;https://www.duoimoveis.com.br/imovel/casa-de-346-m-com-4-quartos-nova-piracicaba-piracicaba/ca1504-003?from=sale;duo imoveis;Nova_piracicaba;2023-11-01;2023-11-03
5000.0;374.0;3;3;1;https://www.duoimoveis.com.br/imovel/casa-de-374-m-com-3-quartos-nova-piracicaba-piracicaba/CA2060-003?from=sale;duo imoveis;Nova_piracicaba;2023-10-07;2023-12-13
5000.0;374.0;3;3;1;https://www.duoimoveis.com.br/imovel/casa-de-374-m-com-3-quartos-nova-piracicaba-piracicaba/ca2060-003?from=sale;duo imoveis;Nova_piracicaba;2023-11-01;2023-11-03
5000.0;374.65;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/139225;Frias Neto;Centro;2023-10-07;2023-12-18
5000.0;397.2;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_dos_manacas-salao-24962;Junqueira;Jardim_dos_manacas;2023-10-07;2023-10-07
5000.0;402.0;3;4;4;https://www.friasneto.com.br/alugar/residencial/piracicaba/nova-piracicaba/residencial-alugar-nova-piracicaba-em-piracicaba/29287;Frias Neto;Nova_piracicaba;2023-11-01;2023-11-26
5000.0;450.0;0;4;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-alto-casa_comercial-15850;Junqueira;Alto;2023-10-07;2023-10-07
5000.0;550.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-saltinho-centro-casa_comercial-15323;Junqueira;Centro;2023-10-07;2023-10-07
5000.0;580.1;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_sao_luiz-galpao-25056;Junqueira;Jardim_sao_luiz;2023-10-07;2023-10-07
5000.0;3300.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/pauliceia/comercial-alugar-pauliceia-em-piracicaba/146480;Frias Neto;Pauliceia;2023-11-30;2023-12-18
5000.0;3300.0;0;0;0;https://www.friasneto.com.br/alugar/residencial/piracicaba/pauliceia/residencial-alugar-pauliceia-em-piracicaba/146480;Frias Neto;Pauliceia;2023-10-07;2023-11-29
5000.0;4860.0;0;0;0;https://www.duoimoveis.com.br/imovel/terreno-de-4-860-m-dois-corregos-piracicaba/TE1534-003?from=sale;duo imoveis;Dois_corregos;2023-10-07;2023-12-18
5000.0;4860.0;0;0;0;https://www.duoimoveis.com.br/imovel/terreno-de-4-860-m-dois-corregos-piracicaba/te1534-003?from=sale;duo imoveis;Dois_corregos;2023-11-01;2023-11-03
5000.0;10000.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/artemis/comercial-alugar-artemis-em-piracicaba/29509;Frias Neto;Artemis;2023-10-07;2023-12-18
5000.0;24500.0;0;0;0;https://www.friasneto.com.br/alugar/residencial/piracicaba/tupi/residencial-alugar-tupi-em-piracicaba/32698;Frias Neto;Tupi;2023-10-07;2023-12-18
5100.0;78.89;0;2;2;https://www.duoimoveis.com.br/imovel/sala-de-79-m-centro-piracicaba/SA0487-003?from=sale;duo imoveis;Centro;2023-10-07;2023-12-18
5100.0;78.89;0;2;2;https://www.duoimoveis.com.br/imovel/sala-de-79-m-centro-piracicaba/sa0487-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
5100.0;109.79;3;2;3;https://www.duoimoveis.com.br/imovel/apartamento-de-110-m-com-3-quartos-sao-judas-piracicaba/AP5766-003?from=sale;duo imoveis;Sao_judas;2023-10-07;2023-12-18
5100.0;109.79;3;2;3;https://www.duoimoveis.com.br/imovel/apartamento-de-110-m-com-3-quartos-sao-judas-piracicaba/AP5768-003?from=sale;duo imoveis;Sao_judas;2023-10-07;2023-10-30
5100.0;109.79;3;2;3;https://www.duoimoveis.com.br/imovel/apartamento-de-110-m-com-3-quartos-sao-judas-piracicaba/ap5766-003?from=sale;duo imoveis;Sao_judas;2023-11-01;2023-11-03
5100.0;110.0;3;3;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-judas/residencial-alugar-sao-judas-em-piracicaba/148290;Frias Neto;Sao_judas;2023-11-13;2023-12-11
5128.0;78.89;0;2;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/34390;Frias Neto;Centro;2023-10-07;2023-12-18
5200.0;109.79;3;3;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-judas/residencial-alugar-sao-judas-em-piracicaba/148113;Frias Neto;Sao_judas;2023-10-23;2023-12-18
5200.0;262.8;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/verde/comercial-alugar-verde-em-piracicaba/142247;Frias Neto;Verde;2023-10-07;2023-11-05
5200.0;300.0;0;0;3;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/143474;Frias Neto;Centro;2023-10-07;2023-12-18
5300.0;260.0;3;2;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/centro/residencial-alugar-centro-em-piracicaba/148298;Frias Neto;Centro;2023-11-17;2023-11-21
5300.0;270.0;3;2;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_cecilia-casa-26267;Junqueira;Santa_cecilia;2023-10-07;2023-10-07
5300.0;358.0;3;3;3;https://www.imobiliariajunqueira.com.br/imovel/aluguel-rio_das_pedras-santa_maria-casa_em_condominio-23235;Junqueira;Santa_maria;2023-10-07;2023-10-07
5400.0;108.0;0;0;1;https://www.duoimoveis.com.br/imovel/salao-de-108-m-piracicamirim-piracicaba/SL0475-003?from=sale;duo imoveis;Piracicamirim;2023-10-07;2023-10-10
5400.0;300.0;0;0;3;https://www.duoimoveis.com.br/imovel/casa-de-300-m-vila-rezende-piracicaba/CA5337-003?from=sale;duo imoveis;Vila_rezende;2023-11-06;2023-12-18
5400.0;300.0;0;0;3;https://www.duoimoveis.com.br/imovel/casa-de-300-m-vila-rezende-piracicaba/ca5337-003?from=sale;duo imoveis;Vila_rezende;2023-11-03;2023-11-03
5500.0;103.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-casa-20980;Junqueira;Centro;2023-10-07;2023-10-07
5500.0;130.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_rezende-salao-25035;Junqueira;Vila_rezende;2023-10-07;2023-10-07
5500.0;140.0;0;12;2;https://www.duoimoveis.com.br/imovel/loja-de-140-m-vila-independencia-piracicaba/LO0098-003?from=sale;duo imoveis;Vila_independencia;2023-10-07;2023-12-18
5500.0;140.0;0;12;2;https://www.duoimoveis.com.br/imovel/loja-de-140-m-vila-independencia-piracicaba/lo0098-003?from=sale;duo imoveis;Vila_independencia;2023-11-01;2023-11-03
5500.0;147.0;0;0;2;https://www.duoimoveis.com.br/imovel/salao-de-147-m-centro-piracicaba/SL0364-003?from=sale;duo imoveis;Centro;2023-10-26;2023-12-18
5500.0;147.0;0;0;2;https://www.duoimoveis.com.br/imovel/salao-de-147-m-centro-piracicaba/sl0364-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
